split,sample_id,modality,availability
train,OHWyYVux-yw$_$18,vision,1.0
train,OHWyYVux-yw$_$2,text,1.0
train,OHWyYVux-yw$_$2,audio,1.0
train,OHWyYVux-yw$_$2,vision,1.0
train,OKSx1zxHGpQ$_$5,text,1.0
train,OKSx1zxHGpQ$_$5,audio,1.0
train,OKSx1zxHGpQ$_$5,vision,1.0
train,OKSx1zxHGpQ$_$4,text,1.0
train,OKSx1zxHGpQ$_$4,audio,1.0
train,OKSx1zxHGpQ$_$4,vision,1.0
train,OKSx1zxHGpQ$_$8,text,1.0
train,OKSx1zxHGpQ$_$8,audio,1.0
train,OKSx1zxHGpQ$_$8,vision,1.0
train,OKSx1zxHGpQ$_$15,text,1.0
train,OKSx1zxHGpQ$_$15,audio,1.0
train,OKSx1zxHGpQ$_$15,vision,0.7727272727272727
train,OKSx1zxHGpQ$_$16,text,1.0
train,OKSx1zxHGpQ$_$16,audio,1.0
train,OKSx1zxHGpQ$_$16,vision,1.0
train,OKSx1zxHGpQ$_$19,text,1.0
train,OKSx1zxHGpQ$_$19,audio,1.0
train,OKSx1zxHGpQ$_$19,vision,1.0
train,OOh1_ffKOKk$_$2,text,1.0
train,OOh1_ffKOKk$_$2,audio,1.0
train,OOh1_ffKOKk$_$2,vision,1.0
train,OPXmk49KyiU$_$1,text,1.0
train,OPXmk49KyiU$_$1,audio,1.0
train,OPXmk49KyiU$_$1,vision,1.0
train,OSyKmOye5Uo$_$4,text,1.0
train,OSyKmOye5Uo$_$4,audio,1.0
train,OSyKmOye5Uo$_$4,vision,1.0
train,O_fTDhCtAhw$_$8,text,1.0
train,O_fTDhCtAhw$_$8,audio,1.0
train,O_fTDhCtAhw$_$8,vision,1.0
train,O_fTDhCtAhw$_$7,text,1.0
train,O_fTDhCtAhw$_$7,audio,1.0
train,O_fTDhCtAhw$_$7,vision,1.0
train,O_fTDhCtAhw$_$6,text,1.0
train,O_fTDhCtAhw$_$6,audio,1.0
train,O_fTDhCtAhw$_$6,vision,1.0
train,Ob8vPQCPDX0$_$1,text,1.0
train,Ob8vPQCPDX0$_$1,audio,1.0
train,Ob8vPQCPDX0$_$1,vision,1.0
train,Ob8vPQCPDX0$_$2,text,1.0
train,Ob8vPQCPDX0$_$2,audio,1.0
train,Ob8vPQCPDX0$_$2,vision,1.0
train,OcqJx_cRc3Y$_$2,text,1.0
train,OcqJx_cRc3Y$_$2,audio,1.0
train,OcqJx_cRc3Y$_$2,vision,1.0
train,OdKp0hYomgs$_$10,text,1.0
train,OdKp0hYomgs$_$10,audio,1.0
train,OdKp0hYomgs$_$10,vision,1.0
train,OdKp0hYomgs$_$3,text,1.0
train,OdKp0hYomgs$_$3,audio,1.0
train,OdKp0hYomgs$_$3,vision,1.0
train,Oj3XwBBrzXc$_$1,text,1.0
train,Oj3XwBBrzXc$_$1,audio,1.0
train,Oj3XwBBrzXc$_$1,vision,1.0
train,Op3CnqRLD9w$_$3,text,1.0
train,Op3CnqRLD9w$_$3,audio,1.0
train,Op3CnqRLD9w$_$3,vision,1.0
train,OwYfPi9St0w$_$1,text,1.0
train,OwYfPi9St0w$_$1,audio,1.0
train,OwYfPi9St0w$_$1,vision,1.0
train,OxyQSJMvWBo$_$11,text,1.0
train,OxyQSJMvWBo$_$11,audio,1.0
train,OxyQSJMvWBo$_$11,vision,1.0
train,OxyQSJMvWBo$_$13,text,1.0
train,OxyQSJMvWBo$_$13,audio,1.0
train,OxyQSJMvWBo$_$13,vision,1.0
train,OxyQSJMvWBo$_$12,text,1.0
train,OxyQSJMvWBo$_$12,audio,1.0
train,OxyQSJMvWBo$_$12,vision,1.0
train,P0WaXnH37uI$_$5,text,1.0
train,P0WaXnH37uI$_$5,audio,1.0
train,P0WaXnH37uI$_$5,vision,1.0
train,P0WaXnH37uI$_$4,text,1.0
train,P0WaXnH37uI$_$4,audio,1.0
train,P0WaXnH37uI$_$4,vision,1.0
train,P35dyIit1yM$_$4,text,1.0
train,P35dyIit1yM$_$4,audio,1.0
train,P35dyIit1yM$_$4,vision,1.0
train,P4qxfjZlIrY$_$4,text,1.0
train,P4qxfjZlIrY$_$4,audio,1.0
train,P4qxfjZlIrY$_$4,vision,1.0
train,P4qxfjZlIrY$_$6,text,1.0
train,P4qxfjZlIrY$_$6,audio,1.0
train,P4qxfjZlIrY$_$6,vision,1.0
train,PANWQeBKStk$_$0,text,1.0
train,PANWQeBKStk$_$0,audio,1.0
train,PANWQeBKStk$_$0,vision,1.0
train,PGBrZLC15yA$_$0,text,1.0
train,PGBrZLC15yA$_$0,audio,1.0
train,PGBrZLC15yA$_$0,vision,1.0
train,PHJ8eybXJdw$_$5,text,1.0
train,PHJ8eybXJdw$_$5,audio,1.0
train,PHJ8eybXJdw$_$5,vision,1.0
train,PMH4mdJeojE$_$3,text,1.0
train,PMH4mdJeojE$_$3,audio,1.0
train,PMH4mdJeojE$_$3,vision,1.0
train,PMH4mdJeojE$_$2,text,1.0
train,PMH4mdJeojE$_$2,audio,1.0
train,PMH4mdJeojE$_$2,vision,1.0
train,PN3ApHIGopo$_$6,text,1.0
train,PN3ApHIGopo$_$6,audio,1.0
train,PN3ApHIGopo$_$6,vision,1.0
train,PQYmOknHA4c$_$5,text,1.0
train,PQYmOknHA4c$_$5,audio,1.0
train,PQYmOknHA4c$_$5,vision,1.0
train,PQYmOknHA4c$_$4,text,1.0
train,PQYmOknHA4c$_$4,audio,1.0
train,PQYmOknHA4c$_$4,vision,0.7333333333333333
train,PUIsiLk8etk$_$11,text,1.0
train,PUIsiLk8etk$_$11,audio,1.0
train,PUIsiLk8etk$_$11,vision,1.0
train,PYylJk8R9Ak$_$1,text,1.0
train,PYylJk8R9Ak$_$1,audio,1.0
train,PYylJk8R9Ak$_$1,vision,1.0
train,PYylJk8R9Ak$_$4,text,1.0
train,PYylJk8R9Ak$_$4,audio,1.0
train,PYylJk8R9Ak$_$4,vision,1.0
train,PbyI-sUzLZY$_$5,text,1.0
train,PbyI-sUzLZY$_$5,audio,1.0
train,PbyI-sUzLZY$_$5,vision,1.0
train,PbyI-sUzLZY$_$4,text,1.0
train,PbyI-sUzLZY$_$4,audio,1.0
train,PbyI-sUzLZY$_$4,vision,1.0
train,PmemTgQHagk$_$1,text,1.0
train,PmemTgQHagk$_$1,audio,1.0
train,PmemTgQHagk$_$1,vision,1.0
train,PmemTgQHagk$_$7,text,1.0
train,PmemTgQHagk$_$7,audio,1.0
train,PmemTgQHagk$_$7,vision,1.0
train,PoKZEKOf1dA$_$1,text,1.0
train,PoKZEKOf1dA$_$1,audio,1.0
train,PoKZEKOf1dA$_$1,vision,1.0
train,PoKZEKOf1dA$_$4,text,1.0
train,PoKZEKOf1dA$_$4,audio,1.0
train,PoKZEKOf1dA$_$4,vision,1.0
train,PohW-isYMK0$_$16,text,1.0
train,PohW-isYMK0$_$16,audio,1.0
train,PohW-isYMK0$_$16,vision,1.0
train,PohW-isYMK0$_$1,text,1.0
train,PohW-isYMK0$_$1,audio,1.0
train,PohW-isYMK0$_$1,vision,1.0
train,PohW-isYMK0$_$7,text,1.0
train,PohW-isYMK0$_$7,audio,1.0
train,PohW-isYMK0$_$7,vision,1.0
train,Q5fZk_jPjBI$_$9,text,1.0
train,Q5fZk_jPjBI$_$9,audio,1.0
train,Q5fZk_jPjBI$_$9,vision,1.0
train,Q5fZk_jPjBI$_$0,text,1.0
train,Q5fZk_jPjBI$_$0,audio,1.0
train,Q5fZk_jPjBI$_$0,vision,1.0
train,Q7nhtfkIPN4$_$3,text,1.0
train,Q7nhtfkIPN4$_$3,audio,1.0
train,Q7nhtfkIPN4$_$3,vision,1.0
train,Q7nhtfkIPN4$_$6,text,1.0
train,Q7nhtfkIPN4$_$6,audio,1.0
train,Q7nhtfkIPN4$_$6,vision,1.0
train,QDRtKv8PvFs$_$3,text,1.0
train,QDRtKv8PvFs$_$3,audio,1.0
train,QDRtKv8PvFs$_$3,vision,1.0
train,QE0pAVSPsKQ$_$26,text,1.0
train,QE0pAVSPsKQ$_$26,audio,1.0
train,QE0pAVSPsKQ$_$26,vision,1.0
train,QE0pAVSPsKQ$_$12,text,1.0
train,QE0pAVSPsKQ$_$12,audio,1.0
train,QE0pAVSPsKQ$_$12,vision,1.0
train,QE0pAVSPsKQ$_$2,text,1.0
train,QE0pAVSPsKQ$_$2,audio,1.0
train,QE0pAVSPsKQ$_$2,vision,1.0
train,QE0pAVSPsKQ$_$7,text,1.0
train,QE0pAVSPsKQ$_$7,audio,1.0
train,QE0pAVSPsKQ$_$7,vision,1.0
train,QI-TTqj0KnA$_$7,text,1.0
train,QI-TTqj0KnA$_$7,audio,1.0
train,QI-TTqj0KnA$_$7,vision,1.0
train,QI-TTqj0KnA$_$6,text,1.0
train,QI-TTqj0KnA$_$6,audio,1.0
train,QI-TTqj0KnA$_$6,vision,1.0
train,QLEOYF7Mju0$_$11,text,1.0
train,QLEOYF7Mju0$_$11,audio,1.0
train,QLEOYF7Mju0$_$11,vision,1.0
train,QLEOYF7Mju0$_$2,text,1.0
train,QLEOYF7Mju0$_$2,audio,1.0
train,QLEOYF7Mju0$_$2,vision,1.0
train,QMAztkqnvws$_$6,text,1.0
train,QMAztkqnvws$_$6,audio,1.0
train,QMAztkqnvws$_$6,vision,1.0
train,QNxiqu1y1N0$_$1,text,1.0
train,QNxiqu1y1N0$_$1,audio,1.0
train,QNxiqu1y1N0$_$1,vision,1.0
train,QOxIdbNwpx0$_$6,text,1.0
train,QOxIdbNwpx0$_$6,audio,1.0
train,QOxIdbNwpx0$_$6,vision,1.0
train,QQVRIGEUa_Q$_$5,text,1.0
train,QQVRIGEUa_Q$_$5,audio,1.0
train,QQVRIGEUa_Q$_$5,vision,1.0
train,QUpI5kMw_nA$_$10,text,1.0
train,QUpI5kMw_nA$_$10,audio,1.0
train,QUpI5kMw_nA$_$10,vision,1.0
train,QUpI5kMw_nA$_$17,text,1.0
train,QUpI5kMw_nA$_$17,audio,1.0
train,QUpI5kMw_nA$_$17,vision,1.0
train,QYp0lGhyL6A$_$13,text,1.0
train,QYp0lGhyL6A$_$13,audio,1.0
train,QYp0lGhyL6A$_$13,vision,1.0
train,QYp0lGhyL6A$_$14,text,1.0
train,QYp0lGhyL6A$_$14,audio,1.0
train,QYp0lGhyL6A$_$14,vision,1.0
train,QYp0lGhyL6A$_$4,text,1.0
train,QYp0lGhyL6A$_$4,audio,1.0
train,QYp0lGhyL6A$_$4,vision,1.0
train,QkMTYY69JYQ$_$1,text,1.0
train,QkMTYY69JYQ$_$1,audio,1.0
train,QkMTYY69JYQ$_$1,vision,1.0
train,QkMTYY69JYQ$_$4,text,1.0
train,QkMTYY69JYQ$_$4,audio,1.0
train,QkMTYY69JYQ$_$4,vision,1.0
train,QoIsjc4-GIg$_$8,text,1.0
train,QoIsjc4-GIg$_$8,audio,1.0
train,QoIsjc4-GIg$_$8,vision,1.0
train,QzdEjKQFisQ$_$8,text,1.0
train,QzdEjKQFisQ$_$8,audio,1.0
train,QzdEjKQFisQ$_$8,vision,1.0
train,R0o37yJ1PP0$_$3,text,1.0
train,R0o37yJ1PP0$_$3,audio,1.0
train,R0o37yJ1PP0$_$3,vision,1.0
train,R0o37yJ1PP0$_$5,text,1.0
train,R0o37yJ1PP0$_$5,audio,1.0
train,R0o37yJ1PP0$_$5,vision,1.0
train,R0o37yJ1PP0$_$6,text,1.0
train,R0o37yJ1PP0$_$6,audio,1.0
train,R0o37yJ1PP0$_$6,vision,1.0
train,R0uRDh-engU$_$10,text,1.0
train,R0uRDh-engU$_$10,audio,1.0
train,R0uRDh-engU$_$10,vision,1.0
train,R0uRDh-engU$_$5,text,1.0
train,R0uRDh-engU$_$5,audio,1.0
train,R0uRDh-engU$_$5,vision,1.0
train,R5a3TP-l_n4$_$1,text,1.0
train,R5a3TP-l_n4$_$1,audio,1.0
train,R5a3TP-l_n4$_$1,vision,1.0
train,R9ypacCuEZo$_$4,text,1.0
train,R9ypacCuEZo$_$4,audio,1.0
train,R9ypacCuEZo$_$4,vision,1.0
train,R9ypacCuEZo$_$7,text,1.0
train,R9ypacCuEZo$_$7,audio,1.0
train,R9ypacCuEZo$_$7,vision,1.0
train,RE-LIPOFnrE$_$4,text,1.0
train,RE-LIPOFnrE$_$4,audio,1.0
train,RE-LIPOFnrE$_$4,vision,1.0
train,REkPZ77s3Vc$_$0,text,1.0
train,REkPZ77s3Vc$_$0,audio,1.0
train,REkPZ77s3Vc$_$0,vision,0.5333333333333333
train,REkPZ77s3Vc$_$4,text,1.0
train,REkPZ77s3Vc$_$4,audio,1.0
train,REkPZ77s3Vc$_$4,vision,0.9696969696969697
train,REkPZ77s3Vc$_$7,text,1.0
train,REkPZ77s3Vc$_$7,audio,1.0
train,REkPZ77s3Vc$_$7,vision,1.0
train,RImmdklTOW0$_$10,text,1.0
train,RImmdklTOW0$_$10,audio,1.0
train,RImmdklTOW0$_$10,vision,1.0
train,RImmdklTOW0$_$15,text,1.0
train,RImmdklTOW0$_$15,audio,1.0
train,RImmdklTOW0$_$15,vision,1.0
train,RImmdklTOW0$_$8,text,1.0
train,RImmdklTOW0$_$8,audio,1.0
train,RImmdklTOW0$_$8,vision,1.0
train,RLHZ6xtIWSM$_$2,text,1.0
train,RLHZ6xtIWSM$_$2,audio,1.0
train,RLHZ6xtIWSM$_$2,vision,1.0
train,RLHZ6xtIWSM$_$6,text,1.0
train,RLHZ6xtIWSM$_$6,audio,1.0
train,RLHZ6xtIWSM$_$6,vision,1.0
train,RRKez9BR-94$_$12,text,1.0
train,RRKez9BR-94$_$12,audio,1.0
train,RRKez9BR-94$_$12,vision,1.0
train,RS5WM3q2ZZQ$_$11,text,1.0
train,RS5WM3q2ZZQ$_$11,audio,1.0
train,RS5WM3q2ZZQ$_$11,vision,1.0
train,RS5WM3q2ZZQ$_$10,text,1.0
train,RS5WM3q2ZZQ$_$10,audio,1.0
train,RS5WM3q2ZZQ$_$10,vision,1.0
train,RS5WM3q2ZZQ$_$2,text,1.0
train,RS5WM3q2ZZQ$_$2,audio,1.0
train,RS5WM3q2ZZQ$_$2,vision,1.0
train,RS5WM3q2ZZQ$_$6,text,1.0
train,RS5WM3q2ZZQ$_$6,audio,1.0
train,RS5WM3q2ZZQ$_$6,vision,1.0
train,RST6PgpsLws$_$2,text,1.0
train,RST6PgpsLws$_$2,audio,1.0
train,RST6PgpsLws$_$2,vision,1.0
train,RTzDzj4NxIM$_$7,text,1.0
train,RTzDzj4NxIM$_$7,audio,1.0
train,RTzDzj4NxIM$_$7,vision,1.0
train,RaTQZrdICKo$_$2,text,1.0
train,RaTQZrdICKo$_$2,audio,1.0
train,RaTQZrdICKo$_$2,vision,1.0
train,RadU51t1kL0$_$8,text,1.0
train,RadU51t1kL0$_$8,audio,1.0
train,RadU51t1kL0$_$8,vision,1.0
train,Rdf0Psjyrwc$_$3,text,1.0
train,Rdf0Psjyrwc$_$3,audio,1.0
train,Rdf0Psjyrwc$_$3,vision,1.0
train,Rdf0Psjyrwc$_$2,text,1.0
train,Rdf0Psjyrwc$_$2,audio,1.0
train,Rdf0Psjyrwc$_$2,vision,1.0
train,RgubFcmvgDE$_$0,text,1.0
train,RgubFcmvgDE$_$0,audio,1.0
train,RgubFcmvgDE$_$0,vision,1.0
train,RgubFcmvgDE$_$3,text,1.0
train,RgubFcmvgDE$_$3,audio,1.0
train,RgubFcmvgDE$_$3,vision,1.0
train,Rse6laKf1i8$_$6,text,1.0
train,Rse6laKf1i8$_$6,audio,1.0
train,Rse6laKf1i8$_$6,vision,1.0
train,Rt9rN1ntS3E$_$1,text,1.0
train,Rt9rN1ntS3E$_$1,audio,1.0
train,Rt9rN1ntS3E$_$1,vision,1.0
train,Rt9rN1ntS3E$_$2,text,1.0
train,Rt9rN1ntS3E$_$2,audio,1.0
train,Rt9rN1ntS3E$_$2,vision,1.0
train,Rugd2NMu4bA$_$11,text,1.0
train,Rugd2NMu4bA$_$11,audio,1.0
train,Rugd2NMu4bA$_$11,vision,1.0
train,Rugd2NMu4bA$_$5,text,1.0
train,Rugd2NMu4bA$_$5,audio,1.0
train,Rugd2NMu4bA$_$5,vision,1.0
train,RvIohowRPAk$_$11,text,1.0
train,RvIohowRPAk$_$11,audio,1.0
train,RvIohowRPAk$_$11,vision,1.0
train,RvIohowRPAk$_$2,text,1.0
train,RvIohowRPAk$_$2,audio,1.0
train,RvIohowRPAk$_$2,vision,1.0
train,Rw2pzFGosmw$_$7,text,1.0
train,Rw2pzFGosmw$_$7,audio,1.0
train,Rw2pzFGosmw$_$7,vision,0.7083333333333334
train,RwcTz-tOIeo$_$2,text,1.0
train,RwcTz-tOIeo$_$2,audio,1.0
train,RwcTz-tOIeo$_$2,vision,1.0
train,Ry2NJPd4N3s$_$14,text,1.0
train,Ry2NJPd4N3s$_$14,audio,1.0
train,Ry2NJPd4N3s$_$14,vision,1.0
train,S21ApRNQ9Ko$_$15,text,1.0
train,S21ApRNQ9Ko$_$15,audio,1.0
train,S21ApRNQ9Ko$_$15,vision,1.0
train,S21ApRNQ9Ko$_$14,text,1.0
train,S21ApRNQ9Ko$_$14,audio,1.0
train,S21ApRNQ9Ko$_$14,vision,1.0
train,S21ApRNQ9Ko$_$3,text,1.0
train,S21ApRNQ9Ko$_$3,audio,1.0
train,S21ApRNQ9Ko$_$3,vision,1.0
train,S21ApRNQ9Ko$_$2,text,1.0
train,S21ApRNQ9Ko$_$2,audio,1.0
train,S21ApRNQ9Ko$_$2,vision,1.0
train,S2znq3iRPwE$_$10,text,1.0
train,S2znq3iRPwE$_$10,audio,1.0
train,S2znq3iRPwE$_$10,vision,1.0
train,S2znq3iRPwE$_$13,text,1.0
train,S2znq3iRPwE$_$13,audio,1.0
train,S2znq3iRPwE$_$13,vision,1.0
train,S2znq3iRPwE$_$19,text,1.0
train,S2znq3iRPwE$_$19,audio,1.0
train,S2znq3iRPwE$_$19,vision,1.0
train,S6S2XL0-ZpM$_$1,text,1.0
train,S6S2XL0-ZpM$_$1,audio,1.0
train,S6S2XL0-ZpM$_$1,vision,1.0
train,S9PDgK7fpJI$_$14,text,1.0
train,S9PDgK7fpJI$_$14,audio,1.0
train,S9PDgK7fpJI$_$14,vision,1.0
train,SGsiGz2fdpo$_$23,text,1.0
train,SGsiGz2fdpo$_$23,audio,1.0
train,SGsiGz2fdpo$_$23,vision,1.0
train,SGsiGz2fdpo$_$29,text,1.0
train,SGsiGz2fdpo$_$29,audio,1.0
train,SGsiGz2fdpo$_$29,vision,1.0
train,SGsiGz2fdpo$_$5,text,1.0
train,SGsiGz2fdpo$_$5,audio,1.0
train,SGsiGz2fdpo$_$5,vision,1.0
train,SGsiGz2fdpo$_$4,text,1.0
train,SGsiGz2fdpo$_$4,audio,1.0
train,SGsiGz2fdpo$_$4,vision,1.0
train,SGsiGz2fdpo$_$6,text,1.0
train,SGsiGz2fdpo$_$6,audio,1.0
train,SGsiGz2fdpo$_$6,vision,1.0
train,SGsiGz2fdpo$_$9,text,1.0
train,SGsiGz2fdpo$_$9,audio,1.0
train,SGsiGz2fdpo$_$9,vision,1.0
train,SGsiGz2fdpo$_$8,text,1.0
train,SGsiGz2fdpo$_$8,audio,1.0
train,SGsiGz2fdpo$_$8,vision,1.0
train,SGsiGz2fdpo$_$11,text,1.0
train,SGsiGz2fdpo$_$11,audio,1.0
train,SGsiGz2fdpo$_$11,vision,1.0
train,SGsiGz2fdpo$_$15,text,1.0
train,SGsiGz2fdpo$_$15,audio,1.0
train,SGsiGz2fdpo$_$15,vision,1.0
train,SGsiGz2fdpo$_$33,text,1.0
train,SGsiGz2fdpo$_$33,audio,1.0
train,SGsiGz2fdpo$_$33,vision,1.0
train,SH0wXyhsx9s$_$0,text,1.0
train,SH0wXyhsx9s$_$0,audio,1.0
train,SH0wXyhsx9s$_$0,vision,1.0
train,SI39azgVUR8$_$2,text,1.0
train,SI39azgVUR8$_$2,audio,1.0
train,SI39azgVUR8$_$2,vision,1.0
train,SLi2gT5H6m8$_$3,text,1.0
train,SLi2gT5H6m8$_$3,audio,1.0
train,SLi2gT5H6m8$_$3,vision,1.0
train,SLi2gT5H6m8$_$5,text,1.0
train,SLi2gT5H6m8$_$5,audio,1.0
train,SLi2gT5H6m8$_$5,vision,1.0
train,SMr2DprlLu4$_$1,text,1.0
train,SMr2DprlLu4$_$1,audio,1.0
train,SMr2DprlLu4$_$1,vision,0.18181818181818182
train,SMzV26l6iA0$_$0,text,1.0
train,SMzV26l6iA0$_$0,audio,1.0
train,SMzV26l6iA0$_$0,vision,1.0
train,STeqtJLakQQ$_$2,text,1.0
train,STeqtJLakQQ$_$2,audio,1.0
train,STeqtJLakQQ$_$2,vision,0.9393939393939394
train,STeqtJLakQQ$_$5,text,1.0
train,STeqtJLakQQ$_$5,audio,1.0
train,STeqtJLakQQ$_$5,vision,0.8947368421052632
train,SWHmteF5Rlk$_$2,text,1.0
train,SWHmteF5Rlk$_$2,audio,1.0
train,SWHmteF5Rlk$_$2,vision,1.0
train,SWHmteF5Rlk$_$6,text,1.0
train,SWHmteF5Rlk$_$6,audio,1.0
train,SWHmteF5Rlk$_$6,vision,1.0
train,SWhfaL7AdEc$_$2,text,1.0
train,SWhfaL7AdEc$_$2,audio,1.0
train,SWhfaL7AdEc$_$2,vision,1.0
train,SWhfaL7AdEc$_$4,text,1.0
train,SWhfaL7AdEc$_$4,audio,1.0
train,SWhfaL7AdEc$_$4,vision,1.0
train,SYnygYs-fAg$_$14,text,1.0
train,SYnygYs-fAg$_$14,audio,1.0
train,SYnygYs-fAg$_$14,vision,0.55
train,SYnygYs-fAg$_$0,text,1.0
train,SYnygYs-fAg$_$0,audio,1.0
train,SYnygYs-fAg$_$0,vision,1.0
train,SYnygYs-fAg$_$6,text,1.0
train,SYnygYs-fAg$_$6,audio,1.0
train,SYnygYs-fAg$_$6,vision,1.0
train,SYnygYs-fAg$_$8,text,1.0
train,SYnygYs-fAg$_$8,audio,1.0
train,SYnygYs-fAg$_$8,vision,1.0
train,S_mxvk4LEh0$_$12,text,1.0
train,S_mxvk4LEh0$_$12,audio,1.0
train,S_mxvk4LEh0$_$12,vision,1.0
train,S_mxvk4LEh0$_$5,text,1.0
train,S_mxvk4LEh0$_$5,audio,1.0
train,S_mxvk4LEh0$_$5,vision,1.0
train,Sb2xMPwNKPo$_$18,text,1.0
train,Sb2xMPwNKPo$_$18,audio,1.0
train,Sb2xMPwNKPo$_$18,vision,1.0
train,Sb2xMPwNKPo$_$5,text,1.0
train,Sb2xMPwNKPo$_$5,audio,1.0
train,Sb2xMPwNKPo$_$5,vision,1.0
train,ShgrdU9WAJE$_$12,text,1.0
train,ShgrdU9WAJE$_$12,audio,1.0
train,ShgrdU9WAJE$_$12,vision,1.0
train,ShgrdU9WAJE$_$2,text,1.0
train,ShgrdU9WAJE$_$2,audio,1.0
train,ShgrdU9WAJE$_$2,vision,1.0
train,ShgrdU9WAJE$_$5,text,1.0
train,ShgrdU9WAJE$_$5,audio,1.0
train,ShgrdU9WAJE$_$5,vision,1.0
train,Sir2QeCh4B0$_$5,text,1.0
train,Sir2QeCh4B0$_$5,audio,1.0
train,Sir2QeCh4B0$_$5,vision,1.0
train,So3bPzg2bq0$_$10,text,1.0
train,So3bPzg2bq0$_$10,audio,1.0
train,So3bPzg2bq0$_$10,vision,1.0
train,So3bPzg2bq0$_$2,text,1.0
train,So3bPzg2bq0$_$2,audio,1.0
train,So3bPzg2bq0$_$2,vision,1.0
train,SrMN3rwvCsE$_$1,text,1.0
train,SrMN3rwvCsE$_$1,audio,1.0
train,SrMN3rwvCsE$_$1,vision,1.0
train,StgqrTr0JqU$_$10,text,1.0
train,StgqrTr0JqU$_$10,audio,1.0
train,StgqrTr0JqU$_$10,vision,1.0
train,StgqrTr0JqU$_$0,text,1.0
train,StgqrTr0JqU$_$0,audio,1.0
train,StgqrTr0JqU$_$0,vision,1.0
train,SxbTZjZD0vU$_$5,text,1.0
train,SxbTZjZD0vU$_$5,audio,1.0
train,SxbTZjZD0vU$_$5,vision,1.0
train,SzJf6viBWBg$_$2,text,1.0
train,SzJf6viBWBg$_$2,audio,1.0
train,SzJf6viBWBg$_$2,vision,1.0
train,SzJf6viBWBg$_$4,text,1.0
train,SzJf6viBWBg$_$4,audio,1.0
train,SzJf6viBWBg$_$4,vision,1.0
train,T-8TvJcS78w$_$3,text,1.0
train,T-8TvJcS78w$_$3,audio,1.0
train,T-8TvJcS78w$_$3,vision,1.0
train,T-8TvJcS78w$_$7,text,1.0
train,T-8TvJcS78w$_$7,audio,1.0
train,T-8TvJcS78w$_$7,vision,1.0
train,T1icdxz0TNs$_$0,text,1.0
train,T1icdxz0TNs$_$0,audio,1.0
train,T1icdxz0TNs$_$0,vision,1.0
train,T4e4Ba1sRg0$_$0,text,1.0
train,T4e4Ba1sRg0$_$0,audio,1.0
train,T4e4Ba1sRg0$_$0,vision,1.0
train,T4e4Ba1sRg0$_$3,text,1.0
train,T4e4Ba1sRg0$_$3,audio,1.0
train,T4e4Ba1sRg0$_$3,vision,1.0
train,T4e4Ba1sRg0$_$9,text,1.0
train,T4e4Ba1sRg0$_$9,audio,1.0
train,T4e4Ba1sRg0$_$9,vision,1.0
train,TBCjKGYBNIo$_$24,text,1.0
train,TBCjKGYBNIo$_$24,audio,1.0
train,TBCjKGYBNIo$_$24,vision,1.0
train,TBCjKGYBNIo$_$20,text,1.0
train,TBCjKGYBNIo$_$20,audio,1.0
train,TBCjKGYBNIo$_$20,vision,1.0
train,TBCjKGYBNIo$_$3,text,1.0
train,TBCjKGYBNIo$_$3,audio,1.0
train,TBCjKGYBNIo$_$3,vision,1.0
train,TBCjKGYBNIo$_$19,text,1.0
train,TBCjKGYBNIo$_$19,audio,1.0
train,TBCjKGYBNIo$_$19,vision,1.0
train,TBwetweXRb4$_$5,text,1.0
train,TBwetweXRb4$_$5,audio,1.0
train,TBwetweXRb4$_$5,vision,0.6428571428571429
train,TFKgo5JlPro$_$1,text,1.0
train,TFKgo5JlPro$_$1,audio,1.0
train,TFKgo5JlPro$_$1,vision,1.0
train,TFKgo5JlPro$_$0,text,1.0
train,TFKgo5JlPro$_$0,audio,1.0
train,TFKgo5JlPro$_$0,vision,1.0
train,TM7cHOHfF70$_$30,text,1.0
train,TM7cHOHfF70$_$30,audio,1.0
train,TM7cHOHfF70$_$30,vision,0.75
train,TM7cHOHfF70$_$5,text,1.0
train,TM7cHOHfF70$_$5,audio,1.0
train,TM7cHOHfF70$_$5,vision,1.0
train,TNwwVWA-oAE$_$22,text,1.0
train,TNwwVWA-oAE$_$22,audio,1.0
train,TNwwVWA-oAE$_$22,vision,1.0
train,TNwwVWA-oAE$_$16,text,1.0
train,TNwwVWA-oAE$_$16,audio,1.0
train,TNwwVWA-oAE$_$16,vision,1.0
train,TO5HjoK8Iu8$_$10,text,1.0
train,TO5HjoK8Iu8$_$10,audio,1.0
train,TO5HjoK8Iu8$_$10,vision,1.0
train,TO5HjoK8Iu8$_$12,text,1.0
train,TO5HjoK8Iu8$_$12,audio,1.0
train,TO5HjoK8Iu8$_$12,vision,1.0
train,TSDC7CCyeGY$_$5,text,1.0
train,TSDC7CCyeGY$_$5,audio,1.0
train,TSDC7CCyeGY$_$5,vision,0.5454545454545454
train,TUY83eDK5jc$_$17,text,1.0
train,TUY83eDK5jc$_$17,audio,1.0
train,TUY83eDK5jc$_$17,vision,0.08695652173913043
train,TVhXqAI9gyA$_$1,text,1.0
train,TVhXqAI9gyA$_$1,audio,1.0
train,TVhXqAI9gyA$_$1,vision,1.0
train,TWMFQED1Myk$_$1,text,1.0
train,TWMFQED1Myk$_$1,audio,1.0
train,TWMFQED1Myk$_$1,vision,0.03571428571428571
train,TWMFQED1Myk$_$3,text,1.0
